,answer_llm,answer_orig,document,question,course
1346,"NONE
","To check your file size using the powershell terminal, you can do the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB)
Source: https://www.sharepointdiary.com/2020/10/powershell-get-file-size.html#:~:text=To%20get%20the%20size%20of,the%20file%2C%20including%20its%20size.
Added by Mélanie Fouesnard",74551c54,Where can I find more detailed information on obtaining file size with PowerShell?,machine-learning-zoomcamp
1347,"The provided FAQ content discusses testing Lambda container images locally and doesn't contain the answer to where to find in-depth resources for understanding Lambda container images. Thus, the answer is NONE. 
","I wanted to understand how lambda container images work in depth and how lambda functions are initialized, for this reason, I found the following documentation
https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html
Added by Alejandro aponte",4d98cd09,What is a resource for understanding Lambda container images in-depth?,machine-learning-zoomcamp
1348,"The provided documentation discusses how Lambda container images work and how to use them, but it doesn't contain information about how Lambda functions are initialized. Thus, the answer is NONE. 
","I wanted to understand how lambda container images work in depth and how lambda functions are initialized, for this reason, I found the following documentation
https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html
Added by Alejandro aponte",4d98cd09,Where can I find documentation on how Lambda functions are initialized?,machine-learning-zoomcamp
1349,"Alejandro Aponte added the information about Lambda container images. 
","I wanted to understand how lambda container images work in depth and how lambda functions are initialized, for this reason, I found the following documentation
https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html
Added by Alejandro aponte",4d98cd09,Who added the information about Lambda container images?,machine-learning-zoomcamp
1350,"https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html","I wanted to understand how lambda container images work in depth and how lambda functions are initialized, for this reason, I found the following documentation
https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html
Added by Alejandro aponte",4d98cd09,What are the URLs for understanding Lambda container images and runtimes?,machine-learning-zoomcamp
1351,"The FAQ database provided does not contain the answer to which section covers Lambda container images. NONE 
","I wanted to understand how lambda container images work in depth and how lambda functions are initialized, for this reason, I found the following documentation
https://docs.aws.amazon.com/lambda/latest/dg/images-create.html
https://docs.aws.amazon.com/lambda/latest/dg/runtimes-api.html
Added by Alejandro aponte",4d98cd09,Which section covers Lambda container images in the course?,machine-learning-zoomcamp
1352,NONE,"The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d
Added by Sumeet Lalla",59a81fd5,How can I create and push a docker image for AWS Lambda?,machine-learning-zoomcamp
1353,"APIGatewayService can be used to expose a Lambda function as a REST API. 
","The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d
Added by Sumeet Lalla",59a81fd5,What service is used to expose a Lambda function as a REST API?,machine-learning-zoomcamp
1354,"The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d","The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d
Added by Sumeet Lalla",59a81fd5,Is there a detailed guide on deploying a containerized serverless application on AWS Lambda?,machine-learning-zoomcamp
1355,"The AWS Serverless Framework can be used to create and push a docker image for AWS lambda to AWS ecr and expose it as a REST API through API Gateway. 
","The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d
Added by Sumeet Lalla",59a81fd5,Can the AWS Serverless Framework help in deploying a Flask application on AWS Lambda?,machine-learning-zoomcamp
1356,NONE,"The docker image for aws lambda can be created and pushed to aws ecr and the same can be exposed as a REST API through APIGatewayService in a single go using AWS Serverless Framework. Refer the below article for a detailed walkthrough.
https://medium.com/hoonio/deploy-containerized-serverless-flask-to-aws-lambda-c0eb87c1404d
Added by Sumeet Lalla",59a81fd5,Who contributed the information about deploying serverless deep learning on AWS?,machine-learning-zoomcamp
1357,"To resolve a `pip install` error for the tflite runtime wheel during Docker image building on an M1 Mac, try using the following link for installation:

```
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.14.0-cp310-cp310-linux_x86_64.whl
```

If the issue persists, it might be due to the M1's ARM architecture. Consider running the code on a PC or Ubuntu OS, or try building the Docker image with the following command:

```
docker build --platform linux/amd64 -t clothing-model .
```

and run it with:

```
docker run -it --rm -p 8080:8080 --platform linux/amd64 clothing-model:latest
``` 
","Problem:
While trying to build docker image in Section 9.5 with the command:
docker build -t clothing-model .
It throws a pip install error for the tflite runtime whl
ERROR: failed to solve: process ""/bin/sh -c pip install https://github.com/alexeygrigorev/tflite-aws-lambda/blob/main/tflite/tflite_runtime-2.14.0-cp310-cp310-linux_x86_64.whl"" did not complete successfully: exit code: 1
Try to use this link: https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.14.0-cp310-cp310-linux_x86_64.whl
If the link above does not work:
The problem is because of the arm architecture of the M1. You will need to run the code on a PC or Ubuntu OS.
Or try the code bellow.
Added by Dashel Ruiz Perez
Solution:
To build the Docker image, use the command:
docker build --platform linux/amd64 -t clothing-model .
To run the built image, use the command:
docker run -it --rm -p 8080:8080 --platform linux/amd64 clothing-model:latest
Added by Daniel Egbo",35dbd6e2,How do I resolve a pip install error when building a Docker image in Section 9.5 on an M1 Mac?,machine-learning-zoomcamp
